checkpoint,condition,train_seed,eval_seed,eval_policy,ablation,history_intervention,sender_remap,cross_play,receiver_id,sender_id,summary,recv_pattern,any_token,sender_token,fhat_bin,n_obs,p_cooperate,checkpoint_episode,suite_kind,observability_mode,public_signal_sigma
<SOURCE_VECSTRAIGHT_REPO>/remote-results/phase3_vecstraight_clean_msgsource_learned_15seeds_remote_20260410/train/cond1_seed303.pt,cond1,303,9001,greedy,none,none,none,none,agent_1,agent_3,p_coop_given_sender_token_fhat,,,1,fhat>=4.5,4639,0.926277214917008,150000,comm,private,
<SOURCE_VECSTRAIGHT_REPO>/remote-results/phase3_vecstraight_clean_msgsource_learned_15seeds_remote_20260410/train/cond1_seed303.pt,cond1,303,9001,greedy,none,none,none,none,agent_2,agent_0,p_coop_given_sender_token_fhat,,,0,1.5<=fhat<2.5,1332,0.4954954954954955,150000,comm,private,
<SOURCE_VECSTRAIGHT_REPO>/remote-results/phase3_vecstraight_clean_msgsource_learned_15seeds_remote_20260410/train/cond1_seed303.pt,cond1,303,9001,greedy,none,none,none,none,agent_2,agent_0,p_coop_given_sender_token_fhat,,,0,2.5<=fhat<3.5,1709,0.9607957870099474,150000,comm,private,
<SOURCE_VECSTRAIGHT_REPO>/remote-results/phase3_vecstraight_clean_msgsource_learned_15seeds_remote_20260410/train/cond1_seed303.pt,cond1,303,9001,greedy,none,none,none,none,agent_2,agent_0,p_coop_given_sender_token_fhat,,,0,3.5<=fhat<4.5,1403,1.0,150000,comm,private,
<SOURCE_VECSTRAIGHT_REPO>/remote-results/phase3_vecstraight_clean_msgsource_learned_15seeds_remote_20260410/train/cond1_seed303.pt,cond1,303,9001,greedy,none,none,none,none,agent_2,agent_0,p_coop_given_sender_token_fhat,,,0,fhat<1.5,1834,0.007633587786259542,150000,comm,private,
<SOURCE_VECSTRAIGHT_REPO>/remote-results/phase3_vecstraight_clean_msgsource_learned_15seeds_remote_20260410/train/cond1_seed303.pt,cond1,303,9001,greedy,none,none,none,none,agent_2,agent_0,p_coop_given_sender_token_fhat,,,0,fhat>=4.5,4077,1.0,150000,comm,private,
<SOURCE_VECSTRAIGHT_REPO>/remote-results/phase3_vecstraight_clean_msgsource_learned_15seeds_remote_20260410/train/cond1_seed303.pt,cond1,303,9001,greedy,none,none,none,none,agent_2,agent_0,p_coop_given_sender_token_fhat,,,1,1.5<=fhat<2.5,4705,0.08034006376195536,150000,comm,private,
<SOURCE_VECSTRAIGHT_REPO>/remote-results/phase3_vecstraight_clean_msgsource_learned_15seeds_remote_20260410/train/cond1_seed303.pt,cond1,303,9001,greedy,none,none,none,none,agent_2,agent_0,p_coop_given_sender_token_fhat,,,1,2.5<=fhat<3.5,4644,0.8070628768303187,150000,comm,private,
<SOURCE_VECSTRAIGHT_REPO>/remote-results/phase3_vecstraight_clean_msgsource_learned_15seeds_remote_20260410/train/cond1_seed303.pt,cond1,303,9001,greedy,none,none,none,none,agent_2,agent_0,p_coop_given_sender_token_fhat,,,1,3.5<=fhat<4.5,2788,1.0,150000,comm,private,
<SOURCE_VECSTRAIGHT_REPO>/remote-results/phase3_vecstraight_clean_msgsource_learned_15seeds_remote_20260410/train/cond1_seed303.pt,cond1,303,9001,greedy,none,none,none,none,agent_2,agent_0,p_coop_given_sender_token_fhat,,,1,fhat<1.5,6421,0.0,150000,comm,private,
<SOURCE_VECSTRAIGHT_REPO>/remote-results/phase3_vecstraight_clean_msgsource_learned_15seeds_remote_20260410/train/cond1_seed303.pt,cond1,303,9001,greedy,none,none,none,none,agent_2,agent_0,p_coop_given_sender_token_fhat,,,1,fhat>=4.5,1087,1.0,150000,comm,private,
<SOURCE_VECSTRAIGHT_REPO>/remote-results/phase3_vecstraight_clean_msgsource_learned_15seeds_remote_20260410/train/cond1_seed303.pt,cond1,303,9001,greedy,none,none,none,none,agent_2,agent_1,p_coop_given_sender_token_fhat,,,0,1.5<=fhat<2.5,1175,0.3829787234042553,150000,comm,private,
<SOURCE_VECSTRAIGHT_REPO>/remote-results/phase3_vecstraight_clean_msgsource_learned_15seeds_remote_20260410/train/cond1_seed303.pt,cond1,303,9001,greedy,none,none,none,none,agent_2,agent_1,p_coop_given_sender_token_fhat,,,0,2.5<=fhat<3.5,3345,0.9542600896860987,150000,comm,private,
<SOURCE_VECSTRAIGHT_REPO>/remote-results/phase3_vecstraight_clean_msgsource_learned_15seeds_remote_20260410/train/cond1_seed303.pt,cond1,303,9001,greedy,none,none,none,none,agent_2,agent_1,p_coop_given_sender_token_fhat,,,0,3.5<=fhat<4.5,3151,1.0,150000,comm,private,
<SOURCE_VECSTRAIGHT_REPO>/remote-results/phase3_vecstraight_clean_msgsource_learned_15seeds_remote_20260410/train/cond1_seed303.pt,cond1,303,9001,greedy,none,none,none,none,agent_2,agent_1,p_coop_given_sender_token_fhat,,,0,fhat<1.5,307,0.0,150000,comm,private,
<SOURCE_VECSTRAIGHT_REPO>/remote-results/phase3_vecstraight_clean_msgsource_learned_15seeds_remote_20260410/train/cond1_seed303.pt,cond1,303,9001,greedy,none,none,none,none,agent_2,agent_1,p_coop_given_sender_token_fhat,,,0,fhat>=4.5,4319,1.0,150000,comm,private,
<SOURCE_VECSTRAIGHT_REPO>/remote-results/phase3_vecstraight_clean_msgsource_learned_15seeds_remote_20260410/train/cond1_seed303.pt,cond1,303,9001,greedy,none,none,none,none,agent_2,agent_1,p_coop_given_sender_token_fhat,,,1,1.5<=fhat<2.5,4862,0.12093788564376799,150000,comm,private,
<SOURCE_VECSTRAIGHT_REPO>/remote-results/phase3_vecstraight_clean_msgsource_learned_15seeds_remote_20260410/train/cond1_seed303.pt,cond1,303,9001,greedy,none,none,none,none,agent_2,agent_1,p_coop_given_sender_token_fhat,,,1,2.5<=fhat<3.5,3008,0.730718085106383,150000,comm,private,
<SOURCE_VECSTRAIGHT_REPO>/remote-results/phase3_vecstraight_clean_msgsource_learned_15seeds_remote_20260410/train/cond1_seed303.pt,cond1,303,9001,greedy,none,none,none,none,agent_2,agent_1,p_coop_given_sender_token_fhat,,,1,3.5<=fhat<4.5,1040,1.0,150000,comm,private,
<SOURCE_VECSTRAIGHT_REPO>/remote-results/phase3_vecstraight_clean_msgsource_learned_15seeds_remote_20260410/train/cond1_seed303.pt,cond1,303,9001,greedy,none,none,none,none,agent_2,agent_1,p_coop_given_sender_token_fhat,,,1,fhat<1.5,7948,0.0017614494212380473,150000,comm,private,
<SOURCE_VECSTRAIGHT_REPO>/remote-results/phase3_vecstraight_clean_msgsource_learned_15seeds_remote_20260410/train/cond1_seed303.pt,cond1,303,9001,greedy,none,none,none,none,agent_2,agent_1,p_coop_given_sender_token_fhat,,,1,fhat>=4.5,845,1.0,150000,comm,private,
<SOURCE_VECSTRAIGHT_REPO>/remote-results/phase3_vecstraight_clean_msgsource_learned_15seeds_remote_20260410/train/cond1_seed303.pt,cond1,303,9001,greedy,none,none,none,none,agent_2,agent_3,p_coop_given_sender_token_fhat,,,0,1.5<=fhat<2.5,4325,0.08578034682080925,150000,comm,private,
<SOURCE_VECSTRAIGHT_REPO>/remote-results/phase3_vecstraight_clean_msgsource_learned_15seeds_remote_20260410/train/cond1_seed303.pt,cond1,303,9001,greedy,none,none,none,none,agent_2,agent_3,p_coop_given_sender_token_fhat,,,0,2.5<=fhat<3.5,3100,0.7719354838709678,150000,comm,private,
<SOURCE_VECSTRAIGHT_REPO>/remote-results/phase3_vecstraight_clean_msgsource_learned_15seeds_remote_20260410/train/cond1_seed303.pt,cond1,303,9001,greedy,none,none,none,none,agent_2,agent_3,p_coop_given_sender_token_fhat,,,0,3.5<=fhat<4.5,1479,1.0,150000,comm,private,
<SOURCE_VECSTRAIGHT_REPO>/remote-results/phase3_vecstraight_clean_msgsource_learned_15seeds_remote_20260410/train/cond1_seed303.pt,cond1,303,9001,greedy,none,none,none,none,agent_2,agent_3,p_coop_given_sender_token_fhat,,,0,fhat<1.5,7771,0.0009007849697593617,150000,comm,private,
<SOURCE_VECSTRAIGHT_REPO>/remote-results/phase3_vecstraight_clean_msgsource_learned_15seeds_remote_20260410/train/cond1_seed303.pt,cond1,303,9001,greedy,none,none,none,none,agent_2,agent_3,p_coop_given_sender_token_fhat,,,0,fhat>=4.5,467,1.0,150000,comm,private,
<SOURCE_VECSTRAIGHT_REPO>/remote-results/phase3_vecstraight_clean_msgsource_learned_15seeds_remote_20260410/train/cond1_seed303.pt,cond1,303,9001,greedy,none,none,none,none,agent_2,agent_3,p_coop_given_sender_token_fhat,,,1,1.5<=fhat<2.5,1712,0.38960280373831774,150000,comm,private,
<SOURCE_VECSTRAIGHT_REPO>/remote-results/phase3_vecstraight_clean_msgsource_learned_15seeds_remote_20260410/train/cond1_seed303.pt,cond1,303,9001,greedy,none,none,none,none,agent_2,agent_3,p_coop_given_sender_token_fhat,,,1,2.5<=fhat<3.5,3253,0.9213034122348601,150000,comm,private,
<SOURCE_VECSTRAIGHT_REPO>/remote-results/phase3_vecstraight_clean_msgsource_learned_15seeds_remote_20260410/train/cond1_seed303.pt,cond1,303,9001,greedy,none,none,none,none,agent_2,agent_3,p_coop_given_sender_token_fhat,,,1,3.5<=fhat<4.5,2712,1.0,150000,comm,private,
<SOURCE_VECSTRAIGHT_REPO>/remote-results/phase3_vecstraight_clean_msgsource_learned_15seeds_remote_20260410/train/cond1_seed303.pt,cond1,303,9001,greedy,none,none,none,none,agent_2,agent_3,p_coop_given_sender_token_fhat,,,1,fhat<1.5,484,0.014462809917355372,150000,comm,private,
<SOURCE_VECSTRAIGHT_REPO>/remote-results/phase3_vecstraight_clean_msgsource_learned_15seeds_remote_20260410/train/cond1_seed303.pt,cond1,303,9001,greedy,none,none,none,none,agent_2,agent_3,p_coop_given_sender_token_fhat,,,1,fhat>=4.5,4697,1.0,150000,comm,private,
<SOURCE_VECSTRAIGHT_REPO>/remote-results/phase3_vecstraight_clean_msgsource_learned_15seeds_remote_20260410/train/cond1_seed303.pt,cond1,303,9001,greedy,none,none,none,none,agent_3,agent_0,p_coop_given_sender_token_fhat,,,0,1.5<=fhat<2.5,1316,0.07522796352583587,150000,comm,private,
<SOURCE_VECSTRAIGHT_REPO>/remote-results/phase3_vecstraight_clean_msgsource_learned_15seeds_remote_20260410/train/cond1_seed303.pt,cond1,303,9001,greedy,none,none,none,none,agent_3,agent_0,p_coop_given_sender_token_fhat,,,0,2.5<=fhat<3.5,1706,0.8739742086752638,150000,comm,private,
<SOURCE_VECSTRAIGHT_REPO>/remote-results/phase3_vecstraight_clean_msgsource_learned_15seeds_remote_20260410/train/cond1_seed303.pt,cond1,303,9001,greedy,none,none,none,none,agent_3,agent_0,p_coop_given_sender_token_fhat,,,0,3.5<=fhat<4.5,1480,1.0,150000,comm,private,
<SOURCE_VECSTRAIGHT_REPO>/remote-results/phase3_vecstraight_clean_msgsource_learned_15seeds_remote_20260410/train/cond1_seed303.pt,cond1,303,9001,greedy,none,none,none,none,agent_3,agent_0,p_coop_given_sender_token_fhat,,,0,fhat<1.5,1839,0.0,150000,comm,private,
<SOURCE_VECSTRAIGHT_REPO>/remote-results/phase3_vecstraight_clean_msgsource_learned_15seeds_remote_20260410/train/cond1_seed303.pt,cond1,303,9001,greedy,none,none,none,none,agent_3,agent_0,p_coop_given_sender_token_fhat,,,0,fhat>=4.5,4014,1.0,150000,comm,private,
<SOURCE_VECSTRAIGHT_REPO>/remote-results/phase3_vecstraight_clean_msgsource_learned_15seeds_remote_20260410/train/cond1_seed303.pt,cond1,303,9001,greedy,none,none,none,none,agent_3,agent_0,p_coop_given_sender_token_fhat,,,1,1.5<=fhat<2.5,4697,0.036193314881839474,150000,comm,private,
<SOURCE_VECSTRAIGHT_REPO>/remote-results/phase3_vecstraight_clean_msgsource_learned_15seeds_remote_20260410/train/cond1_seed303.pt,cond1,303,9001,greedy,none,none,none,none,agent_3,agent_0,p_coop_given_sender_token_fhat,,,1,2.5<=fhat<3.5,4610,0.8563991323210413,150000,comm,private,
<SOURCE_VECSTRAIGHT_REPO>/remote-results/phase3_vecstraight_clean_msgsource_learned_15seeds_remote_20260410/train/cond1_seed303.pt,cond1,303,9001,greedy,none,none,none,none,agent_3,agent_0,p_coop_given_sender_token_fhat,,,1,3.5<=fhat<4.5,2828,1.0,150000,comm,private,
<SOURCE_VECSTRAIGHT_REPO>/remote-results/phase3_vecstraight_clean_msgsource_learned_15seeds_remote_20260410/train/cond1_seed303.pt,cond1,303,9001,greedy,none,none,none,none,agent_3,agent_0,p_coop_given_sender_token_fhat,,,1,fhat<1.5,6422,0.0,150000,comm,private,
<SOURCE_VECSTRAIGHT_REPO>/remote-results/phase3_vecstraight_clean_msgsource_learned_15seeds_remote_20260410/train/cond1_seed303.pt,cond1,303,9001,greedy,none,none,none,none,agent_3,agent_0,p_coop_given_sender_token_fhat,,,1,fhat>=4.5,1088,1.0,150000,comm,private,
<SOURCE_VECSTRAIGHT_REPO>/remote-results/phase3_vecstraight_clean_msgsource_learned_15seeds_remote_20260410/train/cond1_seed303.pt,cond1,303,9001,greedy,none,none,none,none,agent_3,agent_1,p_coop_given_sender_token_fhat,,,0,1.5<=fhat<2.5,1134,0.05114638447971781,150000,comm,private,
<SOURCE_VECSTRAIGHT_REPO>/remote-results/phase3_vecstraight_clean_msgsource_learned_15seeds_remote_20260410/train/cond1_seed303.pt,cond1,303,9001,greedy,none,none,none,none,agent_3,agent_1,p_coop_given_sender_token_fhat,,,0,2.5<=fhat<3.5,3351,0.7979707549985079,150000,comm,private,
<SOURCE_VECSTRAIGHT_REPO>/remote-results/phase3_vecstraight_clean_msgsource_learned_15seeds_remote_20260410/train/cond1_seed303.pt,cond1,303,9001,greedy,none,none,none,none,agent_3,agent_1,p_coop_given_sender_token_fhat,,,0,3.5<=fhat<4.5,3254,1.0,150000,comm,private,
<SOURCE_VECSTRAIGHT_REPO>/remote-results/phase3_vecstraight_clean_msgsource_learned_15seeds_remote_20260410/train/cond1_seed303.pt,cond1,303,9001,greedy,none,none,none,none,agent_3,agent_1,p_coop_given_sender_token_fhat,,,0,fhat<1.5,292,0.0,150000,comm,private,
<SOURCE_VECSTRAIGHT_REPO>/remote-results/phase3_vecstraight_clean_msgsource_learned_15seeds_remote_20260410/train/cond1_seed303.pt,cond1,303,9001,greedy,none,none,none,none,agent_3,agent_1,p_coop_given_sender_token_fhat,,,0,fhat>=4.5,4266,1.0,150000,comm,private,
<SOURCE_VECSTRAIGHT_REPO>/remote-results/phase3_vecstraight_clean_msgsource_learned_15seeds_remote_20260410/train/cond1_seed303.pt,cond1,303,9001,greedy,none,none,none,none,agent_3,agent_1,p_coop_given_sender_token_fhat,,,1,1.5<=fhat<2.5,4879,0.04324656691945071,150000,comm,private,
<SOURCE_VECSTRAIGHT_REPO>/remote-results/phase3_vecstraight_clean_msgsource_learned_15seeds_remote_20260410/train/cond1_seed303.pt,cond1,303,9001,greedy,none,none,none,none,agent_3,agent_1,p_coop_given_sender_token_fhat,,,1,2.5<=fhat<3.5,2965,0.9325463743676222,150000,comm,private,
<SOURCE_VECSTRAIGHT_REPO>/remote-results/phase3_vecstraight_clean_msgsource_learned_15seeds_remote_20260410/train/cond1_seed303.pt,cond1,303,9001,greedy,none,none,none,none,agent_3,agent_1,p_coop_given_sender_token_fhat,,,1,3.5<=fhat<4.5,1054,1.0,150000,comm,private,
<SOURCE_VECSTRAIGHT_REPO>/remote-results/phase3_vecstraight_clean_msgsource_learned_15seeds_remote_20260410/train/cond1_seed303.pt,cond1,303,9001,greedy,none,none,none,none,agent_3,agent_1,p_coop_given_sender_token_fhat,,,1,fhat<1.5,7969,0.0,150000,comm,private,
<SOURCE_VECSTRAIGHT_REPO>/remote-results/phase3_vecstraight_clean_msgsource_learned_15seeds_remote_20260410/train/cond1_seed303.pt,cond1,303,9001,greedy,none,none,none,none,agent_3,agent_1,p_coop_given_sender_token_fhat,,,1,fhat>=4.5,836,1.0,150000,comm,private,
<SOURCE_VECSTRAIGHT_REPO>/remote-results/phase3_vecstraight_clean_msgsource_learned_15seeds_remote_20260410/train/cond1_seed303.pt,cond1,303,9001,greedy,none,none,none,none,agent_3,agent_2,p_coop_given_sender_token_fhat,,,0,1.5<=fhat<2.5,6013,0.04473640445700981,150000,comm,private,
<SOURCE_VECSTRAIGHT_REPO>/remote-results/phase3_vecstraight_clean_msgsource_learned_15seeds_remote_20260410/train/cond1_seed303.pt,cond1,303,9001,greedy,none,none,none,none,agent_3,agent_2,p_coop_given_sender_token_fhat,,,0,2.5<=fhat<3.5,6315,0.8611243072050673,150000,comm,private,
<SOURCE_VECSTRAIGHT_REPO>/remote-results/phase3_vecstraight_clean_msgsource_learned_15seeds_remote_20260410/train/cond1_seed303.pt,cond1,303,9001,greedy,none,none,none,none,agent_3,agent_2,p_coop_given_sender_token_fhat,,,0,3.5<=fhat<4.5,4271,1.0,150000,comm,private,
<SOURCE_VECSTRAIGHT_REPO>/remote-results/phase3_vecstraight_clean_msgsource_learned_15seeds_remote_20260410/train/cond1_seed303.pt,cond1,303,9001,greedy,none,none,none,none,agent_3,agent_2,p_coop_given_sender_token_fhat,,,0,fhat<1.5,8261,0.0,150000,comm,private,
<SOURCE_VECSTRAIGHT_REPO>/remote-results/phase3_vecstraight_clean_msgsource_learned_15seeds_remote_20260410/train/cond1_seed303.pt,cond1,303,9001,greedy,none,none,none,none,agent_3,agent_2,p_coop_given_sender_token_fhat,,,0,fhat>=4.5,4913,1.0,150000,comm,private,
<SOURCE_VECSTRAIGHT_REPO>/remote-results/phase3_vecstraight_clean_msgsource_learned_15seeds_remote_20260410/train/cond1_seed303.pt,cond1,303,9001,greedy,none,none,none,none,agent_3,agent_2,p_coop_given_sender_token_fhat,,,1,2.5<=fhat<3.5,1,1.0,150000,comm,private,
<SOURCE_VECSTRAIGHT_REPO>/remote-results/phase3_vecstraight_clean_msgsource_learned_15seeds_remote_20260410/train/cond1_seed303.pt,cond1,303,9001,greedy,none,none,none,none,agent_3,agent_2,p_coop_given_sender_token_fhat,,,1,3.5<=fhat<4.5,37,1.0,150000,comm,private,
<SOURCE_VECSTRAIGHT_REPO>/remote-results/phase3_vecstraight_clean_msgsource_learned_15seeds_remote_20260410/train/cond1_seed303.pt,cond1,303,9001,greedy,none,none,none,none,agent_3,agent_2,p_coop_given_sender_token_fhat,,,1,fhat>=4.5,189,1.0,150000,comm,private,
<SOURCE_VECSTRAIGHT_REPO>/remote-results/phase3_vecstraight_clean_msgsource_learned_15seeds_remote_20260410/train/cond1_seed404.pt,cond1,404,9001,greedy,none,none,none,none,all_agents,,p_coop_given_recv_pattern_fhat,agent_0:0|agent_1:0|agent_2:0,,,1.5<=fhat<2.5,261,0.0421455938697318,150000,comm,private,
<SOURCE_VECSTRAIGHT_REPO>/remote-results/phase3_vecstraight_clean_msgsource_learned_15seeds_remote_20260410/train/cond1_seed404.pt,cond1,404,9001,greedy,none,none,none,none,all_agents,,p_coop_given_recv_pattern_fhat,agent_0:0|agent_1:0|agent_2:0,,,2.5<=fhat<3.5,1130,0.1592920353982301,150000,comm,private,
<SOURCE_VECSTRAIGHT_REPO>/remote-results/phase3_vecstraight_clean_msgsource_learned_15seeds_remote_20260410/train/cond1_seed404.pt,cond1,404,9001,greedy,none,none,none,none,all_agents,,p_coop_given_recv_pattern_fhat,agent_0:0|agent_1:0|agent_2:0,,,3.5<=fhat<4.5,1901,0.21567596002104156,150000,comm,private,
<SOURCE_VECSTRAIGHT_REPO>/remote-results/phase3_vecstraight_clean_msgsource_learned_15seeds_remote_20260410/train/cond1_seed404.pt,cond1,404,9001,greedy,none,none,none,none,all_agents,,p_coop_given_recv_pattern_fhat,agent_0:0|agent_1:0|agent_2:0,,,fhat<1.5,14,0.0,150000,comm,private,
<SOURCE_VECSTRAIGHT_REPO>/remote-results/phase3_vecstraight_clean_msgsource_learned_15seeds_remote_20260410/train/cond1_seed404.pt,cond1,404,9001,greedy,none,none,none,none,all_agents,,p_coop_given_recv_pattern_fhat,agent_0:0|agent_1:0|agent_2:0,,,fhat>=4.5,4781,0.6753817193055847,150000,comm,private,
<SOURCE_VECSTRAIGHT_REPO>/remote-results/phase3_vecstraight_clean_msgsource_learned_15seeds_remote_20260410/train/cond1_seed404.pt,cond1,404,9001,greedy,none,none,none,none,all_agents,,p_coop_given_recv_pattern_fhat,agent_0:0|agent_1:0|agent_2:1,,,1.5<=fhat<2.5,872,0.08486238532110092,150000,comm,private,
<SOURCE_VECSTRAIGHT_REPO>/remote-results/phase3_vecstraight_clean_msgsource_learned_15seeds_remote_20260410/train/cond1_seed404.pt,cond1,404,9001,greedy,none,none,none,none,all_agents,,p_coop_given_recv_pattern_fhat,agent_0:0|agent_1:0|agent_2:1,,,2.5<=fhat<3.5,2909,0.32829150910965965,150000,comm,private,
<SOURCE_VECSTRAIGHT_REPO>/remote-results/phase3_vecstraight_clean_msgsource_learned_15seeds_remote_20260410/train/cond1_seed404.pt,cond1,404,9001,greedy,none,none,none,none,all_agents,,p_coop_given_recv_pattern_fhat,agent_0:0|agent_1:0|agent_2:1,,,3.5<=fhat<4.5,2173,0.39484583525080535,150000,comm,private,
<SOURCE_VECSTRAIGHT_REPO>/remote-results/phase3_vecstraight_clean_msgsource_learned_15seeds_remote_20260410/train/cond1_seed404.pt,cond1,404,9001,greedy,none,none,none,none,all_agents,,p_coop_given_recv_pattern_fhat,agent_0:0|agent_1:0|agent_2:1,,,fhat<1.5,46,0.0,150000,comm,private,
<SOURCE_VECSTRAIGHT_REPO>/remote-results/phase3_vecstraight_clean_msgsource_learned_15seeds_remote_20260410/train/cond1_seed404.pt,cond1,404,9001,greedy,none,none,none,none,all_agents,,p_coop_given_recv_pattern_fhat,agent_0:0|agent_1:0|agent_2:1,,,fhat>=4.5,288,0.7881944444444444,150000,comm,private,
<SOURCE_VECSTRAIGHT_REPO>/remote-results/phase3_vecstraight_clean_msgsource_learned_15seeds_remote_20260410/train/cond1_seed404.pt,cond1,404,9001,greedy,none,none,none,none,all_agents,,p_coop_given_recv_pattern_fhat,agent_0:0|agent_1:0|agent_3:0,,,1.5<=fhat<2.5,657,0.2237442922374429,150000,comm,private,
<SOURCE_VECSTRAIGHT_REPO>/remote-results/phase3_vecstraight_clean_msgsource_learned_15seeds_remote_20260410/train/cond1_seed404.pt,cond1,404,9001,greedy,none,none,none,none,all_agents,,p_coop_given_recv_pattern_fhat,agent_0:0|agent_1:0|agent_3:0,,,2.5<=fhat<3.5,3366,0.9818775995246584,150000,comm,private,
<SOURCE_VECSTRAIGHT_REPO>/remote-results/phase3_vecstraight_clean_msgsource_learned_15seeds_remote_20260410/train/cond1_seed404.pt,cond1,404,9001,greedy,none,none,none,none,all_agents,,p_coop_given_recv_pattern_fhat,agent_0:0|agent_1:0|agent_3:0,,,3.5<=fhat<4.5,3733,1.0,150000,comm,private,
<SOURCE_VECSTRAIGHT_REPO>/remote-results/phase3_vecstraight_clean_msgsource_learned_15seeds_remote_20260410/train/cond1_seed404.pt,cond1,404,9001,greedy,none,none,none,none,all_agents,,p_coop_given_recv_pattern_fhat,agent_0:0|agent_1:0|agent_3:0,,,fhat<1.5,31,0.0,150000,comm,private,
<SOURCE_VECSTRAIGHT_REPO>/remote-results/phase3_vecstraight_clean_msgsource_learned_15seeds_remote_20260410/train/cond1_seed404.pt,cond1,404,9001,greedy,none,none,none,none,all_agents,,p_coop_given_recv_pattern_fhat,agent_0:0|agent_1:0|agent_3:0,,,fhat>=4.5,5100,1.0,150000,comm,private,
<SOURCE_VECSTRAIGHT_REPO>/remote-results/phase3_vecstraight_clean_msgsource_learned_15seeds_remote_20260410/train/cond1_seed404.pt,cond1,404,9001,greedy,none,none,none,none,all_agents,,p_coop_given_recv_pattern_fhat,agent_0:0|agent_1:0|agent_3:1,,,1.5<=fhat<2.5,533,0.09193245778611632,150000,comm,private,
<SOURCE_VECSTRAIGHT_REPO>/remote-results/phase3_vecstraight_clean_msgsource_learned_15seeds_remote_20260410/train/cond1_seed404.pt,cond1,404,9001,greedy,none,none,none,none,all_agents,,p_coop_given_recv_pattern_fhat,agent_0:0|agent_1:0|agent_3:1,,,2.5<=fhat<3.5,705,0.624113475177305,150000,comm,private,
<SOURCE_VECSTRAIGHT_REPO>/remote-results/phase3_vecstraight_clean_msgsource_learned_15seeds_remote_20260410/train/cond1_seed404.pt,cond1,404,9001,greedy,none,none,none,none,all_agents,,p_coop_given_recv_pattern_fhat,agent_0:0|agent_1:0|agent_3:1,,,3.5<=fhat<4.5,191,0.9947643979057592,150000,comm,private,
<SOURCE_VECSTRAIGHT_REPO>/remote-results/phase3_vecstraight_clean_msgsource_learned_15seeds_remote_20260410/train/cond1_seed404.pt,cond1,404,9001,greedy,none,none,none,none,all_agents,,p_coop_given_recv_pattern_fhat,agent_0:0|agent_1:0|agent_3:1,,,fhat<1.5,33,0.0,150000,comm,private,
<SOURCE_VECSTRAIGHT_REPO>/remote-results/phase3_vecstraight_clean_msgsource_learned_15seeds_remote_20260410/train/cond1_seed404.pt,cond1,404,9001,greedy,none,none,none,none,all_agents,,p_coop_given_recv_pattern_fhat,agent_0:0|agent_1:0|agent_3:1,,,fhat>=4.5,26,1.0,150000,comm,private,
<SOURCE_VECSTRAIGHT_REPO>/remote-results/phase3_vecstraight_clean_msgsource_learned_15seeds_remote_20260410/train/cond1_seed404.pt,cond1,404,9001,greedy,none,none,none,none,all_agents,,p_coop_given_recv_pattern_fhat,agent_0:0|agent_1:1|agent_2:0,,,1.5<=fhat<2.5,450,0.0022222222222222222,150000,comm,private,
<SOURCE_VECSTRAIGHT_REPO>/remote-results/phase3_vecstraight_clean_msgsource_learned_15seeds_remote_20260410/train/cond1_seed404.pt,cond1,404,9001,greedy,none,none,none,none,all_agents,,p_coop_given_recv_pattern_fhat,agent_0:0|agent_1:1|agent_2:0,,,2.5<=fhat<3.5,556,0.017985611510791366,150000,comm,private,
<SOURCE_VECSTRAIGHT_REPO>/remote-results/phase3_vecstraight_clean_msgsource_learned_15seeds_remote_20260410/train/cond1_seed404.pt,cond1,404,9001,greedy,none,none,none,none,all_agents,,p_coop_given_recv_pattern_fhat,agent_0:0|agent_1:1|agent_2:0,,,3.5<=fhat<4.5,117,0.24786324786324787,150000,comm,private,
<SOURCE_VECSTRAIGHT_REPO>/remote-results/phase3_vecstraight_clean_msgsource_learned_15seeds_remote_20260410/train/cond1_seed404.pt,cond1,404,9001,greedy,none,none,none,none,all_agents,,p_coop_given_recv_pattern_fhat,agent_0:0|agent_1:1|agent_2:0,,,fhat<1.5,17,0.0,150000,comm,private,
<SOURCE_VECSTRAIGHT_REPO>/remote-results/phase3_vecstraight_clean_msgsource_learned_15seeds_remote_20260410/train/cond1_seed404.pt,cond1,404,9001,greedy,none,none,none,none,all_agents,,p_coop_given_recv_pattern_fhat,agent_0:0|agent_1:1|agent_2:0,,,fhat>=4.5,29,1.0,150000,comm,private,
<SOURCE_VECSTRAIGHT_REPO>/remote-results/phase3_vecstraight_clean_msgsource_learned_15seeds_remote_20260410/train/cond1_seed404.pt,cond1,404,9001,greedy,none,none,none,none,all_agents,,p_coop_given_recv_pattern_fhat,agent_0:0|agent_1:1|agent_2:1,,,1.5<=fhat<2.5,4411,0.05236907730673317,150000,comm,private,
<SOURCE_VECSTRAIGHT_REPO>/remote-results/phase3_vecstraight_clean_msgsource_learned_15seeds_remote_20260410/train/cond1_seed404.pt,cond1,404,9001,greedy,none,none,none,none,all_agents,,p_coop_given_recv_pattern_fhat,agent_0:0|agent_1:1|agent_2:1,,,2.5<=fhat<3.5,1694,0.45159386068476975,150000,comm,private,
